subject,exam_board,level,title,parent_title,order_index
Economics,AQA,1,The national and international economy,,2
Economics,AQA,2,Measuring Macroeconomic Performance,The national and international economy,1
Economics,AQA,3,Objectives of Macroeconomic Policy,Measuring Macroeconomic Performance,1
Economics,AQA,3,Key Macroeconomic Indicators,Measuring Macroeconomic Performance,2
Economics,AQA,3,Calculating and Using Index Numbers,Measuring Macroeconomic Performance,3
Economics,AQA,3,National Income Data and Living Standards,Measuring Macroeconomic Performance,4
Economics,AQA,2,How the Macroeconomy Works: Models and Concepts,The national and international economy,2
Economics,AQA,3,The Circular Flow of Income,How the Macroeconomy Works: Models and Concepts,1
Economics,AQA,3,Introduction to Aggregate Demand and Supply,How the Macroeconomy Works: Models and Concepts,2
Economics,AQA,3,Components of Aggregate Demand,How the Macroeconomy Works: Models and Concepts,3
Economics,AQA,3,The Multiplier Effect,How the Macroeconomy Works: Models and Concepts,4
Economics,AQA,3,Short-Run Aggregate Supply (SRAS),How the Macroeconomy Works: Models and Concepts,5
Economics,AQA,3,Long-Run Aggregate Supply (LRAS),How the Macroeconomy Works: Models and Concepts,6
Economics,AQA,2,Analysing Economic Performance,The national and international economy,3
Economics,AQA,3,Economic Growth,Analysing Economic Performance,1
Economics,AQA,3,The Economic Cycle and Output Gaps,Analysing Economic Performance,2
Economics,AQA,3,Measuring and Classifying Unemployment,Analysing Economic Performance,3
Economics,AQA,3,The Natural Rate of Unemployment,Analysing Economic Performance,4
Economics,AQA,3,Causes of Inflation and Deflation,Analysing Economic Performance,5
Economics,AQA,3,Consequences of Inflation and Deflation,Analysing Economic Performance,6
Economics,AQA,3,Policy Conflicts and the Phillips Curve,Analysing Economic Performance,7
Economics,AQA,2,Financial Markets and Monetary Policy,The national and international economy,4
Economics,AQA,3,The Role and Structure of Financial Markets,Financial Markets and Monetary Policy,1
Economics,AQA,3,Understanding Financial Assets: Bonds and Shares,Financial Markets and Monetary Policy,2
Economics,AQA,3,Commercial Banks and Credit Creation,Financial Markets and Monetary Policy,3
Economics,AQA,3,The Central Bank and Monetary Policy,Financial Markets and Monetary Policy,4
Economics,AQA,3,The Monetary Policy Transmission Mechanism,Financial Markets and Monetary Policy,5
Economics,AQA,2,Fiscal and Supply-Side Policies,The national and international economy,5
Economics,AQA,3,Introduction to Fiscal Policy,Fiscal and Supply-Side Policies,1
Economics,AQA,3,Government Spending and Taxation,Fiscal and Supply-Side Policies,2
Economics,AQA,3,The Budget Balance and National Debt,Fiscal and Supply-Side Policies,3
Economics,AQA,3,Introduction to Supply-Side Policies,Fiscal and Supply-Side Policies,4
Economics,AQA,3,Evaluating Supply-Side Policies,Fiscal and Supply-Side Policies,5
Economics,AQA,2,The International Economy,The national and international economy,6
Economics,AQA,3,The Causes and Consequences of Globalisation,The International Economy,1
Economics,AQA,3,The Theory of Comparative Advantage,The International Economy,2
Economics,AQA,3,Protectionism and Patterns of Trade,The International Economy,3
Economics,AQA,3,Trading Blocs and the WTO,The International Economy,4
Economics,AQA,3,The Structure of the Balance of Payments,The International Economy,5
Economics,AQA,3,Exchange Rate Determination,The International Economy,6
Economics,AQA,3,Correcting a Balance of Payments Imbalance,The International Economy,7
Economics,AQA,3,The Consequences of Current Account Imbalance,The International Economy,8
Economics,AQA,3,Economic Growth vs. Economic Development,The International Economy,9
Economics,AQA,3,Barriers to and Policies for Development,The International Economy,10
