subject,exam_board,level,title,parent_title,order_index
Psychology,AQA,3,Variables and Operationalisation,Research Methods,14
Psychology,AQA,3,Control in Research,Research Methods,15
Psychology,AQA,3,Demand Characteristics and Investigator Effects,Research Methods,16
Psychology,AQA,3,Ethical Issues and Conduct,Research Methods,17
Psychology,AQA,3,The Role of Peer Review,Research Methods,18
Psychology,AQA,3,Psychology and the Economy,Research Methods,19
Psychology,AQA,3,Reliability,Research Methods,20
Psychology,AQA,3,Types of Validity,Research Methods,21
Psychology,AQA,3,Assessing and Improving Validity,Research Methods,22
Psychology,AQA,3,"Features of Science: Objectivity, Empiricism, Replicability",Research Methods,23
Psychology,AQA,3,Features of Science: Theory and Paradigms,Research Methods,24
Psychology,AQA,3,Reporting Psychological Investigations,Research Methods,25
Psychology,AQA,3,Data Types and Collection,Research Methods,26
Psychology,AQA,3,"Primary, Secondary Data and Meta-Analysis",Research Methods,27
Psychology,AQA,3,Descriptive Statistics: Central Tendency and Dispersion,Research Methods,28
Psychology,AQA,3,Descriptive Statistics: Percentages and Correlations,Research Methods,29
Psychology,AQA,3,Presentation of Quantitative Data,Research Methods,30
Psychology,AQA,3,Distributions,Research Methods,31
Psychology,AQA,3,Correlation Coefficients and Levels of Measurement,Research Methods,32
Psychology,AQA,3,Qualitative Data Analysis,Research Methods,33
Psychology,AQA,3,Introduction to the Sign Test,Research Methods,34
Psychology,AQA,3,"Probability, Significance and Errors",Research Methods,35
Psychology,AQA,3,Choosing a Statistical Test,Research Methods,36
Psychology,AQA,1,Issues and Options in Psychology,,3
Psychology,AQA,2,Issues and Debates in Psychology,Issues and Options in Psychology,1
Psychology,AQA,3,Gender Bias,Issues and Debates in Psychology,1
Psychology,AQA,3,Cultural Bias,Issues and Debates in Psychology,2
Psychology,AQA,3,Free Will and Determinism,Issues and Debates in Psychology,3
Psychology,AQA,3,Types of Determinism,Issues and Debates in Psychology,4
Psychology,AQA,3,The Nature–Nurture Debate,Issues and Debates in Psychology,5
Psychology,AQA,3,Holism and Reductionism,Issues and Debates in Psychology,6
Psychology,AQA,3,Types of Reductionism,Issues and Debates in Psychology,7
Psychology,AQA,3,Idiographic and Nomothetic Approaches,Issues and Debates in Psychology,8
Psychology,AQA,3,Ethical Implications and Social Sensitivity,Issues and Debates in Psychology,9
Psychology,AQA,2,Option: Relationships,Issues and Options in Psychology,2
Psychology,AQA,3,Evolutionary Explanations for Partner Preference,Option: Relationships,1
Psychology,AQA,3,Attraction: Self-Disclosure and Physical Attractiveness,Option: Relationships,2
Psychology,AQA,3,Attraction: Filter Theory,Option: Relationships,3
Psychology,AQA,3,Theories of Relationships: Social Exchange and Equity Theory,Option: Relationships,4
Psychology,AQA,3,Theories of Relationships: Rusbult’s Investment Model,Option: Relationships,5
Psychology,AQA,3,Duck’s Phase Model of Relationship Breakdown,Option: Relationships,6
Psychology,AQA,3,Virtual Relationships and Self-Disclosure,Option: Relationships,7
Psychology,AQA,3,Virtual Relationships and Absence of Gating,Option: Relationships,8
Psychology,AQA,3,Parasocial Relationships: Models and Levels,Option: Relationships,9
Psychology,AQA,3,Parasocial Relationships: Attachment Theory,Option: Relationships,10
Psychology,AQA,2,Option: Gender,Issues and Options in Psychology,3
Psychology,AQA,3,"Sex, Gender, and Stereotypes",Option: Gender,1
Psychology,AQA,3,Androgyny and the BSRI,Option: Gender,2
Psychology,AQA,3,Role of Chromosomes and Hormones,Option: Gender,3
Psychology,AQA,3,Atypical Sex Chromosome Patterns,Option: Gender,4
Psychology,AQA,3,Cognitive Explanations: Kohlberg’s Theory,Option: Gender,5
Psychology,AQA,3,Cognitive Explanations: Gender Schema Theory,Option: Gender,6
Psychology,AQA,3,Psychodynamic Explanation of Gender,Option: Gender,7
Psychology,AQA,3,Social Learning Theory and Gender,Option: Gender,8
Psychology,AQA,3,Culture and Media Influence on Gender Roles,Option: Gender,9
Psychology,AQA,3,Atypical Gender Development: Gender Dysphoria,Option: Gender,10
Psychology,AQA,2,Option: Cognition and Development,Issues and Options in Psychology,4
Psychology,AQA,3,Piaget’s Theory: Core Concepts,Option: Cognition and Development,1
Psychology,AQA,3,Piaget’s Stages of Development,Option: Cognition and Development,2
Psychology,AQA,3,Vygotsky’s Theory of Cognitive Development,Option: Cognition and Development,3
Psychology,AQA,3,Baillargeon’s Explanation of Early Infant Abilities,Option: Cognition and Development,4
Psychology,AQA,3,Social Cognition: Selman’s Levels,Option: Cognition and Development,5
Psychology,AQA,3,Social Cognition: Theory of Mind,Option: Cognition and Development,6
Psychology,AQA,3,Social Cognition: Mirror Neurons,Option: Cognition and Development,7
Psychology,AQA,2,Option: Schizophrenia,Issues and Options in Psychology,5
Psychology,AQA,3,Classification and Symptoms of Schizophrenia,Option: Schizophrenia,1
Psychology,AQA,3,Issues in Diagnosis and Classification,Option: Schizophrenia,2
Psychology,AQA,3,Biological Explanations for Schizophrenia,Option: Schizophrenia,3
Psychology,AQA,3,Psychological Explanations: Family Dysfunction,Option: Schizophrenia,4
Psychology,AQA,3,Psychological Explanations: Cognitive,Option: Schizophrenia,5
Psychology,AQA,3,Drug Therapy for Schizophrenia,Option: Schizophrenia,6
Psychology,AQA,3,Psychological Therapies for Schizophrenia,Option: Schizophrenia,7
Psychology,AQA,3,Managing Schizophrenia: Token Economies,Option: Schizophrenia,8
Psychology,AQA,3,The Interactionist Approach to Schizophrenia,Option: Schizophrenia,9
Psychology,AQA,2,Option: Eating Behaviour,Issues and Options in Psychology,6
Psychology,AQA,3,Food Preferences: Evolutionary Explanations,Option: Eating Behaviour,1
Psychology,AQA,3,Food Preferences: The Role of Learning,Option: Eating Behaviour,2
Psychology,AQA,3,Neural and Hormonal Mechanisms in Eating,Option: Eating Behaviour,3
Psychology,AQA,3,Biological Explanations for Anorexia Nervosa,Option: Eating Behaviour,4
Psychology,AQA,3,Psychological Explanations for AN: Family Systems Theory,Option: Eating Behaviour,5
Psychology,AQA,3,Psychological Explanations for AN: SLT and Cognitive Factors,Option: Eating Behaviour,6
Psychology,AQA,3,Biological Explanations for Obesity,Option: Eating Behaviour,7
Psychology,AQA,3,Psychological Explanations for Obesity,Option: Eating Behaviour,8
Psychology,AQA,3,Explanations for Dieting Success and Failure,Option: Eating Behaviour,9
Psychology,AQA,2,Option: Stress,Issues and Options in Psychology,7
Psychology,AQA,3,The Physiology of Stress,Option: Stress,1
Psychology,AQA,3,The Role of Stress in Illness,Option: Stress,2
Psychology,AQA,3,Sources of Stress: Life Changes and Daily Hassles,Option: Stress,3
Psychology,AQA,3,Sources of Stress: The Workplace,Option: Stress,4
Psychology,AQA,3,Measuring Stress: Self-Report and Physiological Methods,Option: Stress,5
Psychology,AQA,3,Individual Differences: Personality,Option: Stress,6
Psychology,AQA,3,Individual Differences: Hardiness,Option: Stress,7
Psychology,AQA,3,Managing Stress: Drug Therapy and Biofeedback,Option: Stress,8
Psychology,AQA,3,Managing Stress: Stress Inoculation Therapy,Option: Stress,9
Psychology,AQA,3,Coping with Stress: Gender and Social Support,Option: Stress,10
Psychology,AQA,2,Option: Aggression,Issues and Options in Psychology,8
Psychology,AQA,3,Neural and Hormonal Mechanisms in Aggression,Option: Aggression,1
Psychology,AQA,3,Genetic Factors in Aggression,Option: Aggression,2
Psychology,AQA,3,Ethological and Evolutionary Explanations,Option: Aggression,3
Psychology,AQA,3,Social Explanations: Frustration–Aggression Hypothesis,Option: Aggression,4
Psychology,AQA,3,Social Explanations: SLT and De-individuation,Option: Aggression,5
Psychology,AQA,3,Institutional Aggression,Option: Aggression,6
Psychology,AQA,3,Media Influences on Aggression,Option: Aggression,7
Psychology,AQA,3,Explaining Media Effects on Aggression,Option: Aggression,8
Psychology,AQA,2,Option: Forensic Psychology,Issues and Options in Psychology,9
Psychology,AQA,3,Offender Profiling: Top-Down Approach,Option: Forensic Psychology,1
Psychology,AQA,3,Offender Profiling: Bottom-Up Approach,Option: Forensic Psychology,2
Psychology,AQA,3,Biological Explanations: Atavistic Form,Option: Forensic Psychology,3
Psychology,AQA,3,Biological Explanations: Genetic and Neural,Option: Forensic Psychology,4
Psychology,AQA,3,Psychological Explanations: Eysenck’s Theory,Option: Forensic Psychology,5
Psychology,AQA,3,Psychological Explanations: Cognitive,Option: Forensic Psychology,6
Psychology,AQA,3,Psychological Explanations: Differential Association Theory (DAT) and Psychodynamic,Option: Forensic Psychology,7
Psychology,AQA,3,Dealing with Offending: Custodial Sentencing,Option: Forensic Psychology,8
Psychology,AQA,3,Dealing with Offending: Behaviour Modification,Option: Forensic Psychology,9
Psychology,AQA,3,Dealing with Offending: Anger Management and Restorative Justice,Option: Forensic Psychology,10
Psychology,AQA,2,Option: Addiction,Issues and Options in Psychology,10
Psychology,AQA,3,Describing Addiction,Option: Addiction,1
Psychology,AQA,3,Risk Factors in Addiction,Option: Addiction,2
Psychology,AQA,3,Explaining Nicotine Addiction: Neurochemistry,Option: Addiction,3
Psychology,AQA,3,Explaining Nicotine Addiction: Learning Theory,Option: Addiction,4
Psychology,AQA,3,Explaining Gambling Addiction: Learning Theory,Option: Addiction,5
Psychology,AQA,3,Explaining Gambling Addiction: Cognitive Theory,Option: Addiction,6
Psychology,AQA,3,Reducing Addiction: Drug Therapy and CBT,Option: Addiction,7
Psychology,AQA,3,Reducing Addiction: Behavioural Interventions,Option: Addiction,8
Psychology,AQA,3,Theories of Behaviour Change,Option: Addiction,9
